20295;-0.3483;-1.1082;-0.2860;12.9301;-12.7328;-1.3495
20296;-0.3370;-1.3426;-0.1903;8.9592;-30.3771;32.2879
20297;-0.3717;-1.2518;-0.1749;-2.6217;-43.7099;62.1299
20298;-0.5165;-0.8802;-0.2825;-16.0142;-22.5466;75.4948
20299;-0.5198;-1.1655;-0.2042;-26.9973;-25.0191;79.7337
20300;-0.4833;-1.0966;-0.1691;-20.3377;-31.3443;70.2676
20301;-0.5757;-0.8352;-0.1722;-19.7629;-23.4879;43.8635
20302;-0.5371;-0.6335;-0.1332;-11.7518;-19.5667;-1.4594
20303;-0.4536;-0.5998;-0.1355;-6.6479;-12.8241;-48.1915
20304;-0.3577;-0.4950;-0.0945;9.4150;-1.5885;-79.9594
20305;-0.3034;-0.5196;-0.0889;13.1941;5.5682;-87.3060
20306;-0.3995;-0.6089;-0.1775;5.7276;15.8083;-76.5081
20307;-0.4571;-0.7206;-0.2379;-10.2331;14.6427;-57.0968
20308;-0.4924;-0.8838;-0.2368;-18.6873;10.0389;-32.6586
20309;-0.4581;-1.0530;-0.3758;-12.7111;-3.4855;-9.6853
20310;-0.3381;-1.1410;-0.3508;-3.7438;-3.5382;16.9910
20311;-0.4001;-1.2496;-0.3240;-7.0316;3.7183;56.9124
20312;-0.4697;-1.1877;-0.3250;-2.6693;18.5749;93.7276
20313;-0.3904;-1.2270;-0.2918;-10.7530;2.5206;101.1383
20314;-0.4590;-1.0463;-0.3510;-17.1797;-3.9336;88.5254
20315;-0.5194;-0.8103;-0.2286;-19.6965;-6.2841;38.3108
20316;-0.4297;-0.6115;-0.2327;-8.9140;18.4008;-20.1647
20317;-0.3840;-0.4408;-0.1842;-1.4308;22.5809;-77.4769
20318;-0.3518;-0.3786;-0.1762;3.9089;19.7229;-91.9281
20319;-0.3724;-0.5163;-0.2124;5.5256;13.0181;-89.5838
20320;-0.4163;-0.6905;-0.2626;-0.9202;-6.1903;-67.5334
20321;-0.4690;-0.7070;-0.3821;20.1104;-5.3612;-38.4518
20322;-0.5724;-1.1959;-0.2206;38.1417;-43.8840;-4.8831
20323;-0.5088;-1.5152;-0.1639;30.0695;-43.5449;33.8063
20324;-0.4525;-1.2180;-0.2154;-6.3331;-54.0412;70.4559
20325;-0.6099;-1.1260;-0.2614;-37.7423;-48.0260;93.9467
20326;-0.4004;-1.2449;-0.2642;-47.4331;-16.4838;88.4528
20327;-0.5001;-0.9788;-0.2306;-35.0460;-13.8763;53.0131
20328;-0.3667;-0.7530;-0.1935;-6.5805;-14.9453;-7.0579
20329;-0.1249;-0.5216;0.0403;1.2394;-16.7328;-94.3273
20330;-0.1744;-0.3452;-0.1147;13.1646;13.6742;-111.4922
20331;-0.4351;-0.4342;-0.1957;9.1356;17.3382;-97.8136
20332;-0.6205;-0.5904;-0.2653;4.5631;13.7221;-56.6754
20333;-0.6449;-1.0569;-0.3803;10.4555;13.7246;-16.3296
20334;-0.4696;-1.4644;-0.3897;9.7274;4.0901;32.9933
20335;-0.4938;-1.5304;-0.2420;-4.5041;-2.8032;92.6169
20336;-0.4594;-1.3505;-0.2070;-23.9530;-15.8750;120.6879
20337;-0.3981;-1.2529;-0.2268;-33.2690;-2.0454;95.1631
20338;-0.4726;-0.8270;-0.2807;-33.1930;8.6794;18.5368
20339;0.0333;-0.5409;-0.0662;0.7337;9.0882;-73.0060
20340;-0.0402;-0.1600;-0.0118;23.6424;8.9160;-117.8838
20341;-0.5208;-0.3775;-0.0832;18.4854;0.7075;-99.8240
20342;-0.7507;-0.6093;-0.1229;7.7261;-12.7447;-61.7434
20343;-0.7820;-1.1116;-0.4003;12.0527;-30.4160;-14.4151
20344;-0.6040;-1.6968;-0.2525;2.0050;-54.8672;51.2757
20345;-0.5250;-1.5292;-0.2755;-16.3507;-35.7244;114.3147
20346;-0.2895;-1.4859;-0.2581;-30.6240;-25.0593;123.9101
20347;-0.3949;-1.1007;-0.3166;-31.6978;-6.0939;59.5643
20348;-0.0455;-0.4739;-0.1659;-7.7984;22.1812;-42.2334
20349;0.0099;-0.1854;-0.0530;30.4279;39.9798;-110.5502
20350;-0.6748;-0.4271;-0.2996;29.6249;23.5435;-92.7918
20351;-0.8375;-1.1001;-0.4140;8.0226;5.4083;-28.9548
20352;-0.2684;-1.0282;-0.2346;1.6531;3.7359;-1.8922
20353;-0.1987;-0.6906;-0.2169;2.8421;2.4550;-12.6183
20354;-0.2246;-0.6751;-0.1844;4.0147;2.5750;-28.5189
20355;-0.3535;-0.7347;-0.2520;1.8874;-0.6857;-31.4839
20356;-0.5742;-0.9139;-0.3294;8.5127;-7.7427;-6.5839
20357;-0.6737;-1.2674;-0.3362;5.0817;-18.1168;43.5773
20358;-0.5820;-1.6061;-0.2981;-13.6431;-3.0082;113.5597
20359;-0.5026;-1.7928;-0.2663;-22.2018;-12.8542;156.8460
20360;-0.2401;-1.1235;-0.2158;-20.9827;-6.0083;83.2010
20361;0.0796;-0.1203;0.0055;3.9829;16.5153;-70.1044
20362;0.1286;-0.2797;0.0404;17.9737;8.5962;-138.3174
20363;-0.5206;-0.2251;-0.1076;15.3800;10.7939;-115.2945
20364;-0.9681;-0.6543;-0.3051;8.1058;-7.1067;-57.7960
20365;-0.8950;-1.5224;-0.2980;19.1287;-40.2324;6.7223
20366;-0.6464;-1.7517;-0.2447;-1.3236;-37.1207;94.0284
20367;-0.3430;-1.7354;-0.2851;-28.5873;-33.6939;141.4086
20368;-0.3955;-1.2726;-0.3657;-32.4850;0.7394;100.1246
20369;0.0151;-0.6412;-0.1512;-8.9081;21.1282;-19.8548
20370;0.2809;-0.1102;-0.0609;34.9707;57.7673;-123.8716
20371;-1.0499;-0.3990;-0.5099;15.2882;44.9114;-84.0312
20372;-0.4982;-1.2284;-0.3530;10.4279;2.4835;-13.8449
20373;-0.3707;-0.8173;-0.2741;3.8018;15.6855;-8.1470
20374;-0.1956;-0.6840;-0.1442;21.0848;3.3863;-26.1479
