12662;-0.0945;-1.0163;-0.1504;5.5174;-5.9710;43.2095
12663;-0.1724;-1.0354;-0.1222;13.4640;1.1107;71.6582
12664;-0.2359;-1.3128;-0.1049;12.7866;-2.9305;95.7337
12665;-0.1748;-1.3799;-0.1343;2.3663;-54.6783;138.8429
12666;-0.1246;-0.7744;-0.1414;12.3203;-40.6405;87.0083
12667;0.2648;-0.4801;-0.0632;0.9783;17.3992;-75.2495
12668;0.0247;-0.9054;-0.0887;6.6731;30.8931;-221.2853
12669;-0.2836;-1.6322;-0.1143;-36.5832;3.5511;-249.9307
12670;-0.8224;-1.4540;0.0032;-20.1339;51.0698;-169.4500
12671;-0.6441;-1.0238;0.0513;1.7673;-6.2342;68.3650
12672;0.2249;-1.1951;-0.0787;-1.2820;8.9031;78.8452
12673;0.0112;-1.0117;-0.1230;-11.7805;21.4076;64.6345
12674;-0.0036;-1.0152;-0.0926;-10.1385;0.8046;34.0337
12675;-0.0276;-0.9960;-0.1195;-6.9224;-12.2545;21.0223
12676;-0.0477;-1.0198;-0.1705;-5.5576;-20.4136;43.2018
12677;-0.1097;-1.1738;-0.0965;-3.2362;-13.2603;99.5398
12678;-0.1182;-1.5640;-0.1348;-13.3957;-9.2095;159.6887
12679;0.0587;-1.7051;-0.1309;13.2682;-47.0755;227.3689
12680;0.5687;-0.6093;-0.2560;33.4882;-1.8511;7.1367
12681;0.1338;-0.3031;-0.2867;3.0234;5.5885;-240.2861
12682;-1.7060;-1.0680;-0.2662;-2.0797;99.4377;-195.8016
12683;-0.9112;-0.8336;-0.2676;-16.5739;42.8525;125.9345
12684;-0.6289;-1.5044;-0.1753;-15.3095;5.3176;71.9253
12685;0.1097;-1.6818;-0.0862;-1.6005;-101.7191;49.1588
12686;0.1683;-1.4134;0.0013;25.5875;12.1239;182.5703
12687;0.5195;-1.0328;-0.1496;-15.7453;-44.4343;62.6574
12688;0.4236;-0.5083;-0.3195;-38.4311;-35.6718;-215.9502
12689;-1.2497;-1.6724;-0.2098;-57.9265;133.3191;-246.6358
12690;-1.0058;-0.8351;-0.2646;-23.1873;-56.6221;127.7422
12691;-0.7123;-1.4012;0.0380;1.6336;66.4114;118.5559
12692;-0.0247;-1.8379;-0.1645;-10.5837;-87.7137;56.7727
12693;0.1027;-1.3432;0.0273;21.7089;-26.3969;157.6890
