6622;-0.1285;-0.9774;0.0009;-3.2003;0.0163;2.6155
6623;-0.1395;-0.9843;-0.0049;-5.7711;1.8229;1.9498
6624;-0.1359;-0.9819;-0.0189;-8.6805;4.5719;0.9979
6625;-0.1366;-0.9782;-0.0274;-10.9858;6.6845;-0.4808
6626;-0.1391;-0.9895;-0.0619;-12.5278;6.3905;0.1081
6627;-0.1417;-0.9743;-0.0791;-12.9238;5.4125;0.6780
6628;-0.1491;-0.9708;-0.1058;-13.1316;6.7237;-1.5792
6629;-0.1289;-0.9953;-0.1517;-7.9980;3.3518;2.7699
6630;-0.1373;-0.9775;-0.1459;-0.1759;-5.0468;5.6200
6631;-0.1543;-0.9755;-0.1353;3.5715;-3.0663;12.4620
6632;-0.1789;-0.9770;-0.1318;5.2699;-6.4725;13.1869
6633;-0.2109;-1.0208;-0.1220;6.7058;-14.3006;30.5481
6634;-0.2359;-1.1339;-0.0739;1.2899;-21.2247;64.9612
6635;-0.1258;-1.5189;-0.1938;8.3021;-30.7802;120.5620
6636;-0.1442;-1.3769;-0.2681;10.8427;-82.5214;168.2467
6637;0.4848;-0.6626;-0.1291;-2.6461;31.9856;22.0620
6638;0.1713;-0.8057;-0.0672;-3.0911;58.7466;-199.9777
6639;-0.0091;-1.5679;-0.0417;-31.1000;-40.8457;-250.4602
6640;-1.4604;-1.7076;-0.1419;-27.5537;62.7276;-214.5082
6641;-0.6806;-1.3127;-0.0184;1.5550;25.2767;101.9334
6642;-0.3758;-0.9920;-0.0709;-0.2973;44.6802;111.9834
6643;0.0059;-1.0150;-0.1134;-12.1537;-7.5947;60.2673
6644;-0.1314;-0.9956;-0.1260;-4.0095;-20.0557;38.9673
6645;-0.1482;-1.0010;-0.1419;-5.3130;-26.4702;36.9032
6646;-0.1874;-1.1187;-0.1063;-2.3133;-6.7015;71.3602
6647;-0.1351;-1.5118;-0.1667;1.3671;0.1084;137.7742
6648;0.0695;-1.6869;-0.3239;1.3310;-123.2671;181.6864
6649;0.2684;-0.6902;-0.1994;-15.9620;-53.0183;28.6582
6650;0.3249;-0.6665;-0.0085;-20.2324;102.7363;-198.0739
6651;-0.1496;-1.4557;0.0048;-9.6310;-6.8183;-250.4602
6652;-1.5846;-1.7476;-0.1095;-31.9400;29.6809;-208.7147
6653;-0.5253;-1.3246;0.0263;-0.5722;56.4926;128.3982
6654;-0.5149;-1.0175;-0.1082;-11.0621;31.8771;114.8795
6655;-0.0118;-1.0414;-0.1416;-18.9293;-17.3885;57.5780
6656;-0.1458;-1.0054;-0.1278;-14.8774;-28.3916;41.6650
6657;-0.1820;-1.0082;-0.1753;-11.4064;-24.7821;38.0576
6658;-0.1451;-1.1926;-0.1425;-5.8420;-19.8385;85.1996
6659;0.0568;-1.7165;-0.1765;4.0050;-35.8850;172.1650
6660;0.0311;-1.4385;-0.3484;1.7869;-71.0985;172.8907
6661;0.5195;-0.4327;-0.1039;-8.3649;-12.5428;-79.2979
6662;0.1346;-0.9065;0.0834;1.0634;36.4191;-242.4388
6663;-0.6715;-1.8832;-0.1569;-30.8263;-8.1237;-250.4602
6664;-1.9398;-1.3800;-0.0624;-15.0980;52.2000;-66.9771
6665;0.0131;-1.2687;-0.2152;-7.2766;55.8684;158.6971
6666;-0.1959;-1.0512;-0.0069;-13.2637;-19.8237;71.3154
6667;-0.1060;-1.0190;-0.1528;-13.0202;-36.8351;44.3895
6668;-0.1396;-1.0234;-0.1605;-8.9711;-21.8443;46.8348
6669;-0.1747;-1.1262;-0.1483;-2.7652;-18.7330;70.9004
