1;-0.3417;-0.9283;0.1762;-0.1559;-0.4490;0.1786
2;-0.3381;-0.9321;0.1778;-0.2111;-0.1187;0.0502
3;-0.3414;-0.9305;0.1745;-0.2934;0.3973;0.1030
4;-0.3442;-0.9279;0.1759;-0.2263;0.2900;0.1066
5;-0.3351;-0.9383;0.1812;-0.1324;0.3173;-0.1802
6;-0.3418;-0.9302;0.1782;0.1552;1.8014;0.3785
7;-0.3488;-0.9211;0.1666;0.3370;0.5190;0.4893
8;-0.3397;-0.9319;0.1737;0.3721;-0.7149;-0.0580
9;-0.3421;-0.9316;0.1766;0.2309;-0.3535;-0.3507
10;-0.3323;-0.9361;0.1804;0.4178;-0.4047;0.0826
11;-0.3378;-0.9419;0.1778;1.6711;3.2567;0.1960
12;-0.3489;-0.9161;0.1702;1.8192;1.6152;-0.3191
13;-0.3412;-0.9334;0.1928;1.3485;-0.7459;-0.4870
14;-0.3366;-0.9400;0.1885;1.5012;1.2396;0.1763
15;-0.3265;-0.9446;0.1857;2.5486;1.8770;0.8303
16;-0.3468;-0.9264;0.1718;4.5436;4.3319;4.6382
17;-0.3343;-0.9349;0.1778;7.0049;3.4271;8.2214
18;-0.3552;-0.9514;0.2120;6.8492;2.7190;9.5603
19;-0.1791;-1.2841;0.4756;5.4324;-0.0467;15.2868
20;-0.5060;-1.2596;0.2599;-13.3007;29.8304;30.9854
21;-0.5001;-1.0884;-0.0003;4.7351;3.2243;20.7832
22;-0.2641;-0.7857;-0.1401;39.8711;44.4274;21.9946
23;-0.2667;-0.5626;-0.0173;-42.7979;62.3251;36.8122
24;-0.4686;-0.7098;0.2601;-66.0905;30.7205;32.4282
25;-0.5225;-0.8061;0.0472;-15.3749;-38.2490;-12.1304
26;-0.7855;-1.0536;0.0281;32.0531;41.4144;-25.9023
27;-0.2389;-0.8693;0.1058;-0.1561;-84.1141;-10.7054
28;-0.0365;-0.5847;0.1050;-7.6301;-57.8375;-59.7243
29;0.3081;-0.5261;0.1144;-57.0228;3.1947;-98.4553
30;-0.1931;-0.9451;0.2210;22.5555;-2.0948;-58.4756
31;-0.4068;-0.8008;0.1427;38.1340;1.9602;-23.4595
32;-0.3618;-0.8494;0.0783;10.4317;-33.7932;-35.7225
33;-0.3085;-1.0478;0.1017;-1.5301;-25.0161;-10.1425
34;-0.3158;-1.0758;0.1775;10.5332;-26.1322;6.9504
35;-0.2585;-1.2348;0.1331;-3.0545;-32.8557;22.5511
36;-0.2296;-1.1509;0.1133;-18.9790;16.3763;59.8580
37;-0.2754;-1.0815;-0.1694;-24.8759;24.9327;71.9809
38;-0.3349;-1.3253;0.1219;-4.6771;12.7899;87.7182
39;-0.4244;-1.2416;-0.0347;-2.6126;48.5342;81.4689
40;-0.4127;-0.9607;0.0180;-0.6888;33.6831;46.7412
41;-0.3068;-0.8001;0.0174;21.4277;36.6716;-7.5191
42;-0.1822;-0.4876;0.1105;32.3998;16.9110;-56.5550
43;-0.2609;-0.3057;0.1016;27.3769;-17.1242;-74.2233
44;-0.3756;-0.4684;0.0858;36.9972;22.3579;-78.4397
45;-0.5885;-0.6546;0.0662;17.4354;6.0556;-55.8257
46;-0.6128;-0.9369;0.1035;6.5266;-13.1184;-29.1534
47;-0.5472;-1.2952;0.0189;-12.1988;-26.7398;1.6160
48;-0.4116;-1.4600;0.0633;-21.2569;-31.6803;55.5992
49;-0.3431;-1.4780;0.0716;-27.9805;-20.0558;104.0420
50;-0.3772;-1.3079;0.0345;-23.1274;-16.0192;107.0210
51;-0.4197;-1.1624;0.0042;-15.1931;2.9155;71.5182
52;-0.3328;-0.7650;0.0903;0.3803;8.3617;-12.9695
53;-0.1148;-0.3804;0.1806;19.7378;35.8809;-78.1336
54;-0.1401;-0.2296;0.1483;18.6042;16.0336;-110.1237
55;-0.4398;-0.3974;0.0876;12.5538;13.6113;-92.9057
56;-0.6885;-0.7376;0.0599;11.1447;-19.0934;-57.4458
57;-0.7680;-1.2382;-0.0490;4.8931;-46.6459;-14.7160
58;-0.4209;-1.5082;-0.0366;-10.5828;-45.6583;46.6252
59;-0.3695;-1.5519;0.0166;-24.3521;-10.4976;109.6748
60;-0.3836;-1.4838;-0.0383;-30.6218;-12.9848;118.4710
61;-0.2719;-1.2128;-0.0052;-25.5767;-2.7726;73.1556
62;-0.2606;-0.7839;0.0475;-7.0691;1.2245;-20.1008
63;0.0705;-0.3222;0.2268;21.3492;28.0725;-97.5664
64;-0.2049;-0.1197;0.2109;30.4347;11.9839;-119.3832
65;-0.6224;-0.4633;0.0509;19.9950;6.2502;-80.5695
66;-0.7474;-0.8924;-0.0451;11.2312;-29.5748;-42.2481
67;-0.6449;-1.4403;-0.0781;9.1195;-38.7030;9.6214
68;-0.3910;-1.5960;-0.0074;-14.1454;-23.8943;82.9763
69;-0.4079;-1.5748;0.0052;-28.7555;0.1718;127.4466
70;-0.3336;-1.3684;-0.0255;-27.8668;0.5297;106.5504
71;-0.2446;-1.0173;0.0403;-14.1705;18.1777;34.0702
72;-0.0797;-0.4763;0.2023;16.0940;13.6756;-71.9954
73;-0.1569;-0.1280;0.2604;26.9790;-7.1070;-118.5718
74;-0.3603;-0.2067;0.2019;11.9305;-2.2671;-102.8455
75;-0.9453;-0.7077;-0.0807;11.3981;-6.0048;-66.7283
76;-0.6395;-1.1804;-0.0332;2.8668;-52.5268;-13.9817
77;-0.5644;-1.5793;-0.0206;-10.7123;-46.5192;54.5435
78;-0.3950;-1.6772;-0.0438;-34.8973;-20.5894;118.9313
79;-0.3155;-1.4425;-0.0376;-37.1935;-11.7169;119.9748
80;-0.2972;-1.1674;-0.0129;-21.1214;5.5649;63.3730
81;-0.1271;-0.6470;0.1687;8.6523;-4.9718;-46.4351
82;0.0226;-0.1629;0.2878;34.2386;-11.7734;-122.3374
83;-0.4520;-0.1803;0.1780;20.4928;-6.9513;-102.7756
84;-0.7193;-0.5333;0.0679;8.4454;-14.0856;-69.7847
85;-0.7504;-1.0739;-0.0290;6.1300;-33.9509;-32.6550
86;-0.7529;-1.4232;-0.0267;0.1600;-36.2889;32.2290
87;-0.5640;-1.7886;-0.0496;-26.1060;-22.2676;118.7954
88;-0.1235;-1.6615;0.0103;-36.7596;-3.0314;136.6461
89;-0.3089;-1.1565;-0.0607;-28.9782;21.4434;81.0766
90;-0.0835;-0.6281;0.0901;5.3935;21.3387;-34.2947
91;-0.0050;-0.2528;0.1652;41.5691;22.7701;-106.2779
92;-0.5216;-0.2324;0.0300;31.4889;16.6393;-92.4970
93;-0.4943;-0.5758;0.0244;23.5157;2.8884;-67.8542
94;-0.5842;-0.8576;-0.0133;18.8676;-6.5799;-40.1962
95;-0.4579;-1.0668;0.0488;11.0360;-14.6642;-15.2681
96;-0.4426;-1.2894;0.0468;1.2202;-25.9444;18.0142
97;-0.3589;-1.3378;0.0475;-15.9431;-14.1444;64.3359
98;-0.4259;-1.2908;0.0239;-26.3912;-1.3832;96.1175
99;-0.5376;-1.3689;-0.0519;-25.9156;4.1335;108.4794
100;-0.3175;-1.2138;-0.0152;-22.4240;13.8884;81.0379
101;-0.2229;-0.7487;0.0587;4.0396;15.1672;-13.5733
102;-0.0028;-0.3328;0.1624;39.0065;11.0579;-98.2313
103;-0.4230;-0.2118;0.1515;33.8798;12.4257;-113.1428
104;-0.6508;-0.4408;0.0285;26.0118;1.1641;-67.6336
105;-0.5741;-0.8550;0.0565;18.1734;-18.9895;-45.6231
106;-0.5313;-1.1240;0.0554;13.5569;-27.6277;-12.0076
107;-0.4599;-1.2698;0.1199;6.2750;-20.5150;22.9550
108;-0.3952;-1.3649;0.0642;-20.4401;-11.1883;67.6290
109;-0.4158;-1.3992;0.0292;-31.5729;-3.7474;105.4404
110;-0.3947;-1.3038;-0.0426;-27.1988;18.4816;103.4649
111;-0.3288;-1.0101;-0.0614;-17.6843;28.7487;66.9237
112;-0.3840;-0.6790;-0.0512;11.8331;25.2369;-2.8970
113;-0.2390;-0.4114;0.0196;41.1554;31.4953;-60.7351
114;-0.3404;-0.3514;0.0313;43.4007;29.6090;-85.7084
115;-0.1902;-0.3894;0.0836;32.6660;27.1570;-92.7260
116;-0.6494;-0.4396;-0.0609;15.6683;12.8856;-62.6634
117;-0.9134;-1.0516;-0.1122;19.5630;-28.0902;-29.8397
118;-0.6353;-1.4947;0.0159;9.8279;-7.1516;34.1496
119;-0.3072;-1.6501;0.0635;-19.4401;-14.1238;90.9550
120;-0.3846;-1.3698;0.0368;-36.2095;14.9991;117.9450
121;-0.5272;-1.2989;-0.0411;-36.7249;13.4006;98.9946
122;-0.1862;-0.9605;0.0457;-15.8827;24.5877;28.7244
123;0.0202;-0.5041;0.1612;22.5279;11.0588;-86.2275
124;-0.1099;-0.1326;0.1904;36.4737;15.2930;-134.3971
125;-0.8198;-0.1635;0.0156;25.2340;10.0736;-85.3832
126;-0.7396;-0.7346;0.0168;22.2248;-38.1413;-50.3901
127;-0.6793;-1.3054;-0.0028;19.6879;-38.6223;-4.1290
128;-0.4498;-1.5115;0.0464;-1.1462;-37.5466;46.8130
129;-0.3376;-1.4657;0.0591;-30.7675;-19.4415;94.9733
130;-0.3520;-1.3345;-0.0041;-38.1966;-1.3879;102.4913
131;-0.4325;-1.1695;-0.0528;-36.0401;12.9083;87.3477
132;-0.2979;-0.8653;0.0094;-19.3585;17.8678;32.0168
133;-0.2980;-0.5780;0.0291;14.7263;9.5652;-39.0221
134;-0.4159;-0.3790;0.0299;29.3233;11.6960;-69.9054
135;-0.5069;-0.4964;0.0178;25.5523;14.4516;-63.4008
