2034;-0.0307;-0.9704;0.2342;-0.0438;-0.0588;0.0162
2035;-0.0301;-0.9719;0.2326;0.0867;-0.0718;0.0887
2036;-0.0314;-0.9722;0.2343;-0.0047;0.0840;-0.1144
2037;-0.0300;-0.9720;0.2329;-0.1143;0.0119;0.0605
2038;-0.0300;-0.9712;0.2318;0.0612;-0.1275;-0.0134
2039;-0.0315;-0.9729;0.2325;-0.0396;0.0125;0.0095
2040;-0.0310;-0.9713;0.2337;0.0231;-0.0321;0.0299
2041;-0.0313;-0.9702;0.2327;-0.1095;-0.0491;0.0719
2042;-0.0317;-0.9716;0.2345;0.0287;-0.0519;0.0963
2043;-0.0299;-0.9725;0.2332;0.0372;-0.0481;0.1415
2044;-0.0310;-0.9724;0.2346;-0.0015;-0.0163;0.1307
2045;-0.0309;-0.9725;0.2327;-0.0515;-0.0443;0.1437
2046;-0.0301;-0.9714;0.2342;-0.0034;0.0603;0.0689
2047;-0.0319;-0.9710;0.2343;0.0493;-0.0328;-0.0113
2048;-0.0302;-0.9705;0.2325;0.0408;-0.0244;-0.0724
2049;-0.0309;-0.9724;0.2330;-0.0122;0.0542;0.1166
2050;-0.0308;-0.9717;0.2328;0.0351;0.0783;-0.0014
2051;-0.0304;-0.9715;0.2331;0.0416;0.0691;0.1002
2052;-0.0322;-0.9717;0.2327;0.0071;0.0338;0.0113
2053;-0.0300;-0.9710;0.2343;0.0094;-0.0410;-0.0836
2054;-0.0312;-0.9715;0.2335;-0.0330;-0.1046;-0.0331
2055;-0.0312;-0.9711;0.2349;0.0539;-0.0794;-0.0411
2056;-0.0317;-0.9726;0.2340;-0.0502;-0.0713;0.2093
2057;-0.0306;-0.9721;0.2345;0.0032;0.0482;0.0100
2058;-0.0300;-0.9721;0.2340;-0.0110;0.0008;-0.0576
2059;-0.0302;-0.9706;0.2342;-0.0736;0.0559;0.1589
2060;-0.0310;-0.9717;0.2323;-0.0118;0.0130;0.0489
2061;-0.0319;-0.9714;0.2316;-0.0591;-0.0115;0.0711
2062;-0.0311;-0.9718;0.2330;0.0585;-0.0519;-0.0182
2063;-0.0313;-0.9722;0.2325;-0.1400;0.0840;0.0627
2064;-0.0305;-0.9713;0.2318;0.0344;-0.1656;-0.0197
2065;-0.0303;-0.9726;0.2328;0.0312;0.0550;0.1276
2066;-0.0311;-0.9708;0.2331;0.0667;0.0122;0.1475
2067;-0.0296;-0.9719;0.2325;-0.0385;0.0429;-0.0441
2068;-0.0308;-0.9724;0.2317;-0.0415;-0.0656;0.0475
2069;-0.0308;-0.9714;0.2331;0.0218;-0.0038;0.0773
2070;-0.0306;-0.9724;0.2334;-0.1476;0.0122;0.0460
2071;-0.0319;-0.9720;0.2343;0.1173;-0.0038;-0.0831
2072;-0.0308;-0.9722;0.2343;0.0612;0.0562;0.0826
2073;-0.0308;-0.9711;0.2344;0.0082;0.0336;-0.0731
2074;-0.0305;-0.9713;0.2312;-0.0678;0.1237;0.0689
2075;-0.0317;-0.9720;0.2337;0.0922;0.0145;0.0528
2076;-0.0303;-0.9695;0.2327;-0.0261;-0.0168;0.0147
2077;-0.0314;-0.9722;0.2333;0.0898;-0.0227;0.0200
2078;-0.0314;-0.9716;0.2346;0.0999;-0.0397;0.0482
2079;-0.0317;-0.9706;0.2341;-0.0598;-0.0383;-0.0060
2080;-0.0321;-0.9712;0.2329;-0.0117;-0.0176;-0.0082
2081;-0.0320;-0.9710;0.2323;-0.0307;0.0320;-0.0144
2082;-0.0308;-0.9730;0.2315;0.0169;-0.1367;0.0940
2083;-0.0324;-0.9709;0.2348;-0.1723;-0.0191;0.0131
2084;-0.0315;-0.9706;0.2337;0.0241;0.0802;0.0475
2085;-0.0315;-0.9723;0.2333;-0.0789;-0.0565;0.0231
2086;-0.0316;-0.9713;0.2345;0.0203;0.0321;-0.0055
2087;-0.0312;-0.9717;0.2330;-0.0529;-0.0233;0.0391
2088;-0.0319;-0.9714;0.2321;0.1521;0.0124;0.0101
2089;-0.0303;-0.9703;0.2337;0.0629;-0.0550;-0.0456
